report_time,facility_name,wait_time,times_unavailable
2025-10-29 03:50:00.000000,WestView Health Centre,207,0
2025-10-29 04:00:00.000000,Airdrie Community Health Centre,144,0
2025-10-29 04:00:00.000000,Alberta Children's Hospital,105,0
2025-10-29 04:00:00.000000,Chinook Regional Hospital,30,0
2025-10-29 04:00:00.000000,Cochrane Community Health Centre,,0
2025-10-29 04:00:00.000000,Devon General Hospital,102,0
2025-10-29 04:00:00.000000,Foothills Medical Centre,310,0
2025-10-29 04:00:00.000000,Fort Sask Community Hospital,67,0
2025-10-29 04:00:00.000000,Grande Prairie Regional Hospital,140,0
2025-10-29 04:00:00.000000,Grey Nuns Community Hospital,179,0
2025-10-29 04:00:00.000000,Innisfail Health Centre,,1
2025-10-29 04:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 04:00:00.000000,Leduc Community Hospital,92,0
2025-10-29 04:00:00.000000,Medicine Hat Regional Hospital,133,0
2025-10-29 04:00:00.000000,Misericordia Community Hospital,306,0
2025-10-29 04:00:00.000000,Northeast Community Health Centre,190,0
2025-10-29 04:00:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 04:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 04:00:00.000000,Peter Lougheed Centre,282,0
2025-10-29 04:00:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 04:00:00.000000,Rockyview General Hospital,178,0
2025-10-29 04:00:00.000000,Royal Alexandra Hospital,207,0
2025-10-29 04:00:00.000000,Sheldon M. Chumir Centre,284,0
2025-10-29 04:00:00.000000,South Calgary Health Centre,,0
2025-10-29 04:00:00.000000,South Health Campus,266,0
2025-10-29 04:00:00.000000,Stollery Children's Hospital,30,0
2025-10-29 04:00:00.000000,Strathcona Community Hospital,89,0
2025-10-29 04:00:00.000000,Sturgeon Community Hospital,133,0
2025-10-29 04:00:00.000000,University of Alberta Hospital,260,0
2025-10-29 04:00:00.000000,WestView Health Centre,173,0
2025-10-29 04:10:00.000000,Airdrie Community Health Centre,170,0
2025-10-29 04:10:00.000000,Alberta Children's Hospital,52,0
2025-10-29 04:10:00.000000,Chinook Regional Hospital,30,0
2025-10-29 04:10:00.000000,Cochrane Community Health Centre,,0
2025-10-29 04:10:00.000000,Devon General Hospital,102,0
2025-10-29 04:10:00.000000,Foothills Medical Centre,310,0
2025-10-29 04:10:00.000000,Fort Sask Community Hospital,67,0
2025-10-29 04:10:00.000000,Grande Prairie Regional Hospital,140,0
2025-10-29 04:10:00.000000,Grey Nuns Community Hospital,203,0
2025-10-29 04:10:00.000000,Innisfail Health Centre,,1
2025-10-29 04:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 04:10:00.000000,Leduc Community Hospital,61,0
2025-10-29 04:10:00.000000,Medicine Hat Regional Hospital,111,0
2025-10-29 04:10:00.000000,Misericordia Community Hospital,319,0
2025-10-29 04:10:00.000000,Northeast Community Health Centre,183,0
2025-10-29 04:10:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 04:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 04:10:00.000000,Peter Lougheed Centre,278,0
2025-10-29 04:10:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 04:10:00.000000,Rockyview General Hospital,191,0
2025-10-29 04:10:00.000000,Royal Alexandra Hospital,218,0
2025-10-29 04:10:00.000000,Sheldon M. Chumir Centre,285,0
2025-10-29 04:10:00.000000,South Calgary Health Centre,,0
2025-10-29 04:10:00.000000,South Health Campus,265,0
2025-10-29 04:10:00.000000,Stollery Children's Hospital,30,0
2025-10-29 04:10:00.000000,Strathcona Community Hospital,89,0
2025-10-29 04:10:00.000000,Sturgeon Community Hospital,133,0
2025-10-29 04:10:00.000000,University of Alberta Hospital,248,0
2025-10-29 04:10:00.000000,WestView Health Centre,173,0
2025-10-29 04:20:00.000000,Airdrie Community Health Centre,165,0
2025-10-29 04:20:00.000000,Alberta Children's Hospital,70,0
2025-10-29 04:20:00.000000,Chinook Regional Hospital,30,0
2025-10-29 04:20:00.000000,Cochrane Community Health Centre,,0
2025-10-29 04:20:00.000000,Devon General Hospital,102,0
2025-10-29 04:20:00.000000,Foothills Medical Centre,296,0
2025-10-29 04:20:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 04:20:00.000000,Grande Prairie Regional Hospital,180,0
2025-10-29 04:20:00.000000,Grey Nuns Community Hospital,203,0
2025-10-29 04:20:00.000000,Innisfail Health Centre,,1
2025-10-29 04:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 04:20:00.000000,Leduc Community Hospital,30,0
2025-10-29 04:20:00.000000,Medicine Hat Regional Hospital,111,0
2025-10-29 04:20:00.000000,Misericordia Community Hospital,353,0
2025-10-29 04:20:00.000000,Northeast Community Health Centre,190,0
2025-10-29 04:20:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 04:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 04:20:00.000000,Peter Lougheed Centre,260,0
2025-10-29 04:20:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 04:20:00.000000,Rockyview General Hospital,165,0
2025-10-29 04:20:00.000000,Royal Alexandra Hospital,226,0
2025-10-29 04:20:00.000000,Sheldon M. Chumir Centre,279,0
2025-10-29 04:20:00.000000,South Calgary Health Centre,,0
2025-10-29 04:20:00.000000,South Health Campus,253,0
2025-10-29 04:20:00.000000,Stollery Children's Hospital,30,0
2025-10-29 04:20:00.000000,Strathcona Community Hospital,89,0
2025-10-29 04:20:00.000000,Sturgeon Community Hospital,133,0
2025-10-29 04:20:00.000000,University of Alberta Hospital,236,0
2025-10-29 04:20:00.000000,WestView Health Centre,173,0
2025-10-29 04:30:00.000000,Airdrie Community Health Centre,174,0
2025-10-29 04:30:00.000000,Alberta Children's Hospital,70,0
2025-10-29 04:30:00.000000,Chinook Regional Hospital,30,0
2025-10-29 04:30:00.000000,Cochrane Community Health Centre,,0
2025-10-29 04:30:00.000000,Devon General Hospital,102,0
2025-10-29 04:30:00.000000,Foothills Medical Centre,310,0
2025-10-29 04:30:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 04:30:00.000000,Grande Prairie Regional Hospital,180,0
2025-10-29 04:30:00.000000,Grey Nuns Community Hospital,191,0
2025-10-29 04:30:00.000000,Innisfail Health Centre,,1
2025-10-29 04:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 04:30:00.000000,Leduc Community Hospital,30,0
2025-10-29 04:30:00.000000,Medicine Hat Regional Hospital,111,0
2025-10-29 04:30:00.000000,Misericordia Community Hospital,366,0
2025-10-29 04:30:00.000000,Northeast Community Health Centre,170,0
2025-10-29 04:30:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 04:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 04:30:00.000000,Peter Lougheed Centre,249,0
2025-10-29 04:30:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 04:30:00.000000,Rockyview General Hospital,153,0
2025-10-29 04:30:00.000000,Royal Alexandra Hospital,224,0
2025-10-29 04:30:00.000000,Sheldon M. Chumir Centre,260,0
2025-10-29 04:30:00.000000,South Calgary Health Centre,,0
2025-10-29 04:30:00.000000,South Health Campus,250,0
2025-10-29 04:30:00.000000,Stollery Children's Hospital,30,0
2025-10-29 04:30:00.000000,Strathcona Community Hospital,112,0
2025-10-29 04:30:00.000000,Sturgeon Community Hospital,114,0
2025-10-29 04:30:00.000000,University of Alberta Hospital,233,0
2025-10-29 04:30:00.000000,WestView Health Centre,173,0
2025-10-29 04:40:00.000000,Airdrie Community Health Centre,170,0
2025-10-29 04:40:00.000000,Alberta Children's Hospital,87,0
2025-10-29 04:40:00.000000,Chinook Regional Hospital,30,0
2025-10-29 04:40:00.000000,Cochrane Community Health Centre,,0
2025-10-29 04:40:00.000000,Devon General Hospital,102,0
2025-10-29 04:40:00.000000,Foothills Medical Centre,270,0
2025-10-29 04:40:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 04:40:00.000000,Grande Prairie Regional Hospital,180,0
2025-10-29 04:40:00.000000,Grey Nuns Community Hospital,191,0
2025-10-29 04:40:00.000000,Innisfail Health Centre,,1
2025-10-29 04:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 04:40:00.000000,Leduc Community Hospital,30,0
2025-10-29 04:40:00.000000,Medicine Hat Regional Hospital,133,0
2025-10-29 04:40:00.000000,Misericordia Community Hospital,394,0
2025-10-29 04:40:00.000000,Northeast Community Health Centre,153,0
2025-10-29 04:40:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 04:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 04:40:00.000000,Peter Lougheed Centre,245,0
2025-10-29 04:40:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 04:40:00.000000,Rockyview General Hospital,153,0
2025-10-29 04:40:00.000000,Royal Alexandra Hospital,214,0
2025-10-29 04:40:00.000000,Sheldon M. Chumir Centre,243,0
2025-10-29 04:40:00.000000,South Calgary Health Centre,,0
2025-10-29 04:40:00.000000,South Health Campus,248,0
2025-10-29 04:40:00.000000,Stollery Children's Hospital,30,0
2025-10-29 04:40:00.000000,Strathcona Community Hospital,134,0
2025-10-29 04:40:00.000000,Sturgeon Community Hospital,114,0
2025-10-29 04:40:00.000000,University of Alberta Hospital,230,0
2025-10-29 04:40:00.000000,WestView Health Centre,207,0
2025-10-29 04:50:00.000000,Airdrie Community Health Centre,136,0
2025-10-29 04:50:00.000000,Alberta Children's Hospital,87,0
2025-10-29 04:50:00.000000,Chinook Regional Hospital,30,0
2025-10-29 04:50:00.000000,Cochrane Community Health Centre,,0
2025-10-29 04:50:00.000000,Devon General Hospital,30,0
2025-10-29 04:50:00.000000,Foothills Medical Centre,270,0
2025-10-29 04:50:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 04:50:00.000000,Grande Prairie Regional Hospital,100,0
2025-10-29 04:50:00.000000,Grey Nuns Community Hospital,216,0
2025-10-29 04:50:00.000000,Innisfail Health Centre,,1
2025-10-29 04:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 04:50:00.000000,Leduc Community Hospital,30,0
2025-10-29 04:50:00.000000,Medicine Hat Regional Hospital,133,0
2025-10-29 04:50:00.000000,Misericordia Community Hospital,370,0
2025-10-29 04:50:00.000000,Northeast Community Health Centre,146,0
2025-10-29 04:50:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 04:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 04:50:00.000000,Peter Lougheed Centre,241,0
2025-10-29 04:50:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 04:50:00.000000,Rockyview General Hospital,153,0
2025-10-29 04:50:00.000000,Royal Alexandra Hospital,198,0
2025-10-29 04:50:00.000000,Sheldon M. Chumir Centre,237,0
2025-10-29 04:50:00.000000,South Calgary Health Centre,,0
2025-10-29 04:50:00.000000,South Health Campus,253,0
2025-10-29 04:50:00.000000,Stollery Children's Hospital,30,0
2025-10-29 04:50:00.000000,Strathcona Community Hospital,89,0
2025-10-29 04:50:00.000000,Sturgeon Community Hospital,114,0
2025-10-29 04:50:00.000000,University of Alberta Hospital,239,0
2025-10-29 04:50:00.000000,WestView Health Centre,207,0
2025-10-29 05:00:00.000000,Airdrie Community Health Centre,131,0
2025-10-29 05:00:00.000000,Alberta Children's Hospital,105,0
2025-10-29 05:00:00.000000,Chinook Regional Hospital,30,0
2025-10-29 05:00:00.000000,Cochrane Community Health Centre,,0
2025-10-29 05:00:00.000000,Devon General Hospital,30,0
2025-10-29 05:00:00.000000,Foothills Medical Centre,256,0
2025-10-29 05:00:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 05:00:00.000000,Grande Prairie Regional Hospital,40,0
2025-10-29 05:00:00.000000,Grey Nuns Community Hospital,216,0
2025-10-29 05:00:00.000000,Innisfail Health Centre,,1
2025-10-29 05:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 05:00:00.000000,Leduc Community Hospital,30,0
2025-10-29 05:00:00.000000,Medicine Hat Regional Hospital,111,0
2025-10-29 05:00:00.000000,Misericordia Community Hospital,395,0
2025-10-29 05:00:00.000000,Northeast Community Health Centre,140,0
2025-10-29 05:00:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 05:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 05:00:00.000000,Peter Lougheed Centre,230,0
2025-10-29 05:00:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 05:00:00.000000,Rockyview General Hospital,140,0
2025-10-29 05:00:00.000000,Royal Alexandra Hospital,197,0
2025-10-29 05:00:00.000000,Sheldon M. Chumir Centre,224,0
2025-10-29 05:00:00.000000,South Calgary Health Centre,,0
2025-10-29 05:00:00.000000,South Health Campus,250,0
2025-10-29 05:00:00.000000,Stollery Children's Hospital,30,0
2025-10-29 05:00:00.000000,Strathcona Community Hospital,44,0
2025-10-29 05:00:00.000000,Sturgeon Community Hospital,95,0
2025-10-29 05:00:00.000000,University of Alberta Hospital,239,0
2025-10-29 05:00:00.000000,WestView Health Centre,207,0
2025-10-29 05:10:00.000000,Airdrie Community Health Centre,112,0
2025-10-29 05:10:00.000000,Alberta Children's Hospital,87,0
2025-10-29 05:10:00.000000,Chinook Regional Hospital,30,0
2025-10-29 05:10:00.000000,Cochrane Community Health Centre,,0
2025-10-29 05:10:00.000000,Devon General Hospital,34,0
2025-10-29 05:10:00.000000,Foothills Medical Centre,243,0
2025-10-29 05:10:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 05:10:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 05:10:00.000000,Grey Nuns Community Hospital,216,0
2025-10-29 05:10:00.000000,Innisfail Health Centre,,1
2025-10-29 05:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 05:10:00.000000,Leduc Community Hospital,30,0
2025-10-29 05:10:00.000000,Medicine Hat Regional Hospital,111,0
2025-10-29 05:10:00.000000,Misericordia Community Hospital,345,0
2025-10-29 05:10:00.000000,Northeast Community Health Centre,133,0
2025-10-29 05:10:00.000000,Northern Lights Regional Health Centre,32,0
2025-10-29 05:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 05:10:00.000000,Peter Lougheed Centre,219,0
2025-10-29 05:10:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 05:10:00.000000,Rockyview General Hospital,89,0
2025-10-29 05:10:00.000000,Royal Alexandra Hospital,191,0
2025-10-29 05:10:00.000000,Sheldon M. Chumir Centre,232,0
2025-10-29 05:10:00.000000,South Calgary Health Centre,,0
2025-10-29 05:10:00.000000,South Health Campus,238,0
2025-10-29 05:10:00.000000,Stollery Children's Hospital,30,0
2025-10-29 05:10:00.000000,Strathcona Community Hospital,44,0
2025-10-29 05:10:00.000000,Sturgeon Community Hospital,95,0
2025-10-29 05:10:00.000000,University of Alberta Hospital,205,0
2025-10-29 05:10:00.000000,WestView Health Centre,173,0
2025-10-29 05:20:00.000000,Airdrie Community Health Centre,108,0
2025-10-29 05:20:00.000000,Alberta Children's Hospital,105,0
2025-10-29 05:20:00.000000,Chinook Regional Hospital,30,0
2025-10-29 05:20:00.000000,Cochrane Community Health Centre,,0
2025-10-29 05:20:00.000000,Devon General Hospital,34,0
2025-10-29 05:20:00.000000,Foothills Medical Centre,243,0
2025-10-29 05:20:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 05:20:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 05:20:00.000000,Grey Nuns Community Hospital,179,0
2025-10-29 05:20:00.000000,Innisfail Health Centre,,1
2025-10-29 05:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 05:20:00.000000,Leduc Community Hospital,30,0
2025-10-29 05:20:00.000000,Medicine Hat Regional Hospital,88,0
2025-10-29 05:20:00.000000,Misericordia Community Hospital,345,0
2025-10-29 05:20:00.000000,Northeast Community Health Centre,116,0
2025-10-29 05:20:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 05:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 05:20:00.000000,Peter Lougheed Centre,222,0
2025-10-29 05:20:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 05:20:00.000000,Rockyview General Hospital,102,0
2025-10-29 05:20:00.000000,Royal Alexandra Hospital,194,0
2025-10-29 05:20:00.000000,Sheldon M. Chumir Centre,227,0
2025-10-29 05:20:00.000000,South Calgary Health Centre,,0
2025-10-29 05:20:00.000000,South Health Campus,227,0
2025-10-29 05:20:00.000000,Stollery Children's Hospital,30,0
2025-10-29 05:20:00.000000,Strathcona Community Hospital,44,0
2025-10-29 05:20:00.000000,Sturgeon Community Hospital,95,0
2025-10-29 05:20:00.000000,University of Alberta Hospital,209,0
2025-10-29 05:20:00.000000,WestView Health Centre,173,0
2025-10-29 05:30:00.000000,Airdrie Community Health Centre,88,0
2025-10-29 05:30:00.000000,Alberta Children's Hospital,105,0
2025-10-29 05:30:00.000000,Chinook Regional Hospital,57,0
2025-10-29 05:30:00.000000,Cochrane Community Health Centre,,0
2025-10-29 05:30:00.000000,Devon General Hospital,34,0
2025-10-29 05:30:00.000000,Foothills Medical Centre,256,0
2025-10-29 05:30:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 05:30:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 05:30:00.000000,Grey Nuns Community Hospital,179,0
2025-10-29 05:30:00.000000,Innisfail Health Centre,,1
2025-10-29 05:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 05:30:00.000000,Leduc Community Hospital,30,0
2025-10-29 05:30:00.000000,Medicine Hat Regional Hospital,88,0
2025-10-29 05:30:00.000000,Misericordia Community Hospital,353,0
2025-10-29 05:30:00.000000,Northeast Community Health Centre,109,0
2025-10-29 05:30:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 05:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 05:30:00.000000,Peter Lougheed Centre,217,0
2025-10-29 05:30:00.000000,Red Deer Regional Hospital,54,0
2025-10-29 05:30:00.000000,Rockyview General Hospital,114,0
2025-10-29 05:30:00.000000,Royal Alexandra Hospital,192,0
2025-10-29 05:30:00.000000,Sheldon M. Chumir Centre,215,0
2025-10-29 05:30:00.000000,South Calgary Health Centre,,0
2025-10-29 05:30:00.000000,South Health Campus,233,0
2025-10-29 05:30:00.000000,Stollery Children's Hospital,30,0
2025-10-29 05:30:00.000000,Strathcona Community Hospital,30,0
2025-10-29 05:30:00.000000,Sturgeon Community Hospital,76,0
2025-10-29 05:30:00.000000,University of Alberta Hospital,201,0
2025-10-29 05:30:00.000000,WestView Health Centre,173,0
2025-10-29 05:40:00.000000,Airdrie Community Health Centre,84,0
2025-10-29 05:40:00.000000,Alberta Children's Hospital,105,0
2025-10-29 05:40:00.000000,Chinook Regional Hospital,57,0
2025-10-29 05:40:00.000000,Cochrane Community Health Centre,,0
2025-10-29 05:40:00.000000,Devon General Hospital,34,0
2025-10-29 05:40:00.000000,Foothills Medical Centre,256,0
2025-10-29 05:40:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 05:40:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 05:40:00.000000,Grey Nuns Community Hospital,167,0
2025-10-29 05:40:00.000000,Innisfail Health Centre,,1
2025-10-29 05:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 05:40:00.000000,Leduc Community Hospital,30,0
2025-10-29 05:40:00.000000,Medicine Hat Regional Hospital,109,0
2025-10-29 05:40:00.000000,Misericordia Community Hospital,371,0
2025-10-29 05:40:00.000000,Northeast Community Health Centre,103,0
2025-10-29 05:40:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 05:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 05:40:00.000000,Peter Lougheed Centre,212,0
2025-10-29 05:40:00.000000,Red Deer Regional Hospital,54,0
2025-10-29 05:40:00.000000,Rockyview General Hospital,102,0
2025-10-29 05:40:00.000000,Royal Alexandra Hospital,177,0
2025-10-29 05:40:00.000000,Sheldon M. Chumir Centre,209,0
2025-10-29 05:40:00.000000,South Calgary Health Centre,,0
2025-10-29 05:40:00.000000,South Health Campus,221,0
2025-10-29 05:40:00.000000,Stollery Children's Hospital,30,0
2025-10-29 05:40:00.000000,Strathcona Community Hospital,30,0
2025-10-29 05:40:00.000000,Sturgeon Community Hospital,76,0
2025-10-29 05:40:00.000000,University of Alberta Hospital,205,0
2025-10-29 05:40:00.000000,WestView Health Centre,173,0
2025-10-29 05:50:00.000000,Airdrie Community Health Centre,64,0
2025-10-29 05:50:00.000000,Alberta Children's Hospital,122,0
2025-10-29 05:50:00.000000,Chinook Regional Hospital,72,0
2025-10-29 05:50:00.000000,Cochrane Community Health Centre,,0
2025-10-29 05:50:00.000000,Devon General Hospital,34,0
2025-10-29 05:50:00.000000,Foothills Medical Centre,256,0
2025-10-29 05:50:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 05:50:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 05:50:00.000000,Grey Nuns Community Hospital,156,0
2025-10-29 05:50:00.000000,Innisfail Health Centre,,1
2025-10-29 05:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 05:50:00.000000,Leduc Community Hospital,30,0
2025-10-29 05:50:00.000000,Medicine Hat Regional Hospital,105,0
2025-10-29 05:50:00.000000,Misericordia Community Hospital,376,0
2025-10-29 05:50:00.000000,Northeast Community Health Centre,101,0
2025-10-29 05:50:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 05:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 05:50:00.000000,Peter Lougheed Centre,208,0
2025-10-29 05:50:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 05:50:00.000000,Rockyview General Hospital,102,0
2025-10-29 05:50:00.000000,Royal Alexandra Hospital,184,0
2025-10-29 05:50:00.000000,Sheldon M. Chumir Centre,190,0
2025-10-29 05:50:00.000000,South Calgary Health Centre,,0
2025-10-29 05:50:00.000000,South Health Campus,200,0
2025-10-29 05:50:00.000000,Stollery Children's Hospital,30,0
2025-10-29 05:50:00.000000,Strathcona Community Hospital,67,0
2025-10-29 05:50:00.000000,Sturgeon Community Hospital,95,0
2025-10-29 05:50:00.000000,University of Alberta Hospital,197,0
2025-10-29 05:50:00.000000,WestView Health Centre,173,0
2025-10-29 06:00:00.000000,Airdrie Community Health Centre,59,0
2025-10-29 06:00:00.000000,Alberta Children's Hospital,105,0
2025-10-29 06:00:00.000000,Chinook Regional Hospital,43,0
2025-10-29 06:00:00.000000,Cochrane Community Health Centre,,0
2025-10-29 06:00:00.000000,Devon General Hospital,34,0
2025-10-29 06:00:00.000000,Foothills Medical Centre,243,0
2025-10-29 06:00:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 06:00:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 06:00:00.000000,Grey Nuns Community Hospital,143,0
2025-10-29 06:00:00.000000,Innisfail Health Centre,,1
2025-10-29 06:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 06:00:00.000000,Leduc Community Hospital,30,0
2025-10-29 06:00:00.000000,Medicine Hat Regional Hospital,101,0
2025-10-29 06:00:00.000000,Misericordia Community Hospital,370,0
2025-10-29 06:00:00.000000,Northeast Community Health Centre,77,0
2025-10-29 06:00:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 06:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 06:00:00.000000,Peter Lougheed Centre,210,0
2025-10-29 06:00:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 06:00:00.000000,Rockyview General Hospital,102,0
2025-10-29 06:00:00.000000,Royal Alexandra Hospital,178,0
2025-10-29 06:00:00.000000,Sheldon M. Chumir Centre,157,0
2025-10-29 06:00:00.000000,South Calgary Health Centre,,0
2025-10-29 06:00:00.000000,South Health Campus,205,0
2025-10-29 06:00:00.000000,Stollery Children's Hospital,30,0
2025-10-29 06:00:00.000000,Strathcona Community Hospital,89,0
2025-10-29 06:00:00.000000,Sturgeon Community Hospital,95,0
2025-10-29 06:00:00.000000,University of Alberta Hospital,190,0
2025-10-29 06:00:00.000000,WestView Health Centre,207,0
2025-10-29 06:10:00.000000,Airdrie Community Health Centre,54,0
2025-10-29 06:10:00.000000,Alberta Children's Hospital,52,0
2025-10-29 06:10:00.000000,Chinook Regional Hospital,43,0
2025-10-29 06:10:00.000000,Cochrane Community Health Centre,,0
2025-10-29 06:10:00.000000,Devon General Hospital,34,0
2025-10-29 06:10:00.000000,Foothills Medical Centre,216,0
2025-10-29 06:10:00.000000,Fort Sask Community Hospital,101,0
2025-10-29 06:10:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 06:10:00.000000,Grey Nuns Community Hospital,143,0
2025-10-29 06:10:00.000000,Innisfail Health Centre,,1
2025-10-29 06:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 06:10:00.000000,Leduc Community Hospital,30,0
2025-10-29 06:10:00.000000,Medicine Hat Regional Hospital,97,0
2025-10-29 06:10:00.000000,Misericordia Community Hospital,351,0
2025-10-29 06:10:00.000000,Northeast Community Health Centre,83,0
2025-10-29 06:10:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 06:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 06:10:00.000000,Peter Lougheed Centre,199,0
2025-10-29 06:10:00.000000,Red Deer Regional Hospital,30,0
2025-10-29 06:10:00.000000,Rockyview General Hospital,89,0
2025-10-29 06:10:00.000000,Royal Alexandra Hospital,169,0
2025-10-29 06:10:00.000000,Sheldon M. Chumir Centre,158,0
2025-10-29 06:10:00.000000,South Calgary Health Centre,,0
2025-10-29 06:10:00.000000,South Health Campus,185,0
2025-10-29 06:10:00.000000,Stollery Children's Hospital,30,0
2025-10-29 06:10:00.000000,Strathcona Community Hospital,89,0
2025-10-29 06:10:00.000000,Sturgeon Community Hospital,91,0
2025-10-29 06:10:00.000000,University of Alberta Hospital,208,0
2025-10-29 06:10:00.000000,WestView Health Centre,173,0
2025-10-29 06:20:00.000000,Airdrie Community Health Centre,50,0
2025-10-29 06:20:00.000000,Alberta Children's Hospital,70,0
2025-10-29 06:20:00.000000,Chinook Regional Hospital,72,0
2025-10-29 06:20:00.000000,Cochrane Community Health Centre,,0
2025-10-29 06:20:00.000000,Devon General Hospital,34,0
2025-10-29 06:20:00.000000,Foothills Medical Centre,202,0
2025-10-29 06:20:00.000000,Fort Sask Community Hospital,135,0
2025-10-29 06:20:00.000000,Grande Prairie Regional Hospital,60,0
2025-10-29 06:20:00.000000,Grey Nuns Community Hospital,156,0
2025-10-29 06:20:00.000000,Innisfail Health Centre,,1
2025-10-29 06:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-29 06:20:00.000000,Leduc Community Hospital,30,0
2025-10-29 06:20:00.000000,Medicine Hat Regional Hospital,83,0
2025-10-29 06:20:00.000000,Misericordia Community Hospital,334,0
2025-10-29 06:20:00.000000,Northeast Community Health Centre,93,0
2025-10-29 06:20:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-29 06:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-29 06:20:00.000000,Peter Lougheed Centre,200,0
2025-10-29 06:20:00.000000,Red Deer Regional Hospital,54,0
2025-10-29 06:20:00.000000,Rockyview General Hospital,89,0
2025-10-29 06:20:00.000000,Royal Alexandra Hospital,164,0
2025-10-29 06:20:00.000000,Sheldon M. Chumir Centre,161,0
2025-10-29 06:20:00.000000,South Calgary Health Centre,,0
2025-10-29 06:20:00.000000,South Health Campus,191,0
2025-10-29 06:20:00.000000,Stollery Children's Hospital,30,0
2025-10-29 06:20:00.000000,Strathcona Community Hospital,67,0
2025-10-29 06:20:00.000000,Sturgeon Community Hospital,87,0
