report_time,facility_name,wait_time,times_unavailable
2026-08-10 03:00:00.000000,Peter Lougheed Centre,278,0
2026-08-10 03:00:00.000000,Red Deer Regional Hospital,266,0
2026-08-10 03:00:00.000000,Rockyview General Hospital,361,0
2026-08-10 03:00:00.000000,Royal Alexandra Hospital,208,0
2026-08-10 03:00:00.000000,Sheldon M. Chumir Centre,321,0
2026-08-10 03:00:00.000000,South Calgary Health Centre,,0
2026-08-10 03:00:00.000000,South Health Campus,296,0
2026-08-10 03:00:00.000000,Stollery Children's Hospital,128,0
2026-08-10 03:00:00.000000,Strathcona Community Hospital,287,0
2026-08-10 03:00:00.000000,Sturgeon Community Hospital,245,0
2026-08-10 03:00:00.000000,University of Alberta Hospital,322,0
2026-08-10 03:00:00.000000,WestView Health Centre,533,0
2026-08-10 03:10:00.000000,Airdrie Community Health Centre,195,0
2026-08-10 03:10:00.000000,Alberta Children's Hospital,30,0
2026-08-10 03:10:00.000000,Chinook Regional Hospital,43,0
2026-08-10 03:10:00.000000,Cochrane Community Health Centre,,0
2026-08-10 03:10:00.000000,Devon General Hospital,185,0
2026-08-10 03:10:00.000000,Foothills Medical Centre,390,0
2026-08-10 03:10:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 03:10:00.000000,Grande Prairie Regional Hospital,153,0
2026-08-10 03:10:00.000000,Grey Nuns Community Hospital,327,0
2026-08-10 03:10:00.000000,Innisfail Health Centre,,1
2026-08-10 03:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 03:10:00.000000,Leduc Community Hospital,189,0
2026-08-10 03:10:00.000000,Medicine Hat Regional Hospital,262,0
2026-08-10 03:10:00.000000,Misericordia Community Hospital,483,0
2026-08-10 03:10:00.000000,Northeast Community Health Centre,375,0
2026-08-10 03:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 03:10:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 03:10:00.000000,Peter Lougheed Centre,268,0
2026-08-10 03:10:00.000000,Red Deer Regional Hospital,262,0
2026-08-10 03:10:00.000000,Rockyview General Hospital,353,0
2026-08-10 03:10:00.000000,Royal Alexandra Hospital,221,0
2026-08-10 03:10:00.000000,Sheldon M. Chumir Centre,317,0
2026-08-10 03:10:00.000000,South Calgary Health Centre,,0
2026-08-10 03:10:00.000000,South Health Campus,273,0
2026-08-10 03:10:00.000000,Stollery Children's Hospital,128,0
2026-08-10 03:10:00.000000,Strathcona Community Hospital,287,0
2026-08-10 03:10:00.000000,Sturgeon Community Hospital,230,0
2026-08-10 03:10:00.000000,University of Alberta Hospital,331,0
2026-08-10 03:10:00.000000,WestView Health Centre,533,0
2026-08-10 03:20:00.000000,Airdrie Community Health Centre,190,0
2026-08-10 03:20:00.000000,Alberta Children's Hospital,45,0
2026-08-10 03:20:00.000000,Chinook Regional Hospital,57,0
2026-08-10 03:20:00.000000,Cochrane Community Health Centre,,0
2026-08-10 03:20:00.000000,Devon General Hospital,185,0
2026-08-10 03:20:00.000000,Foothills Medical Centre,403,0
2026-08-10 03:20:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 03:20:00.000000,Grande Prairie Regional Hospital,153,0
2026-08-10 03:20:00.000000,Grey Nuns Community Hospital,304,0
2026-08-10 03:20:00.000000,Innisfail Health Centre,,1
2026-08-10 03:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 03:20:00.000000,Leduc Community Hospital,189,0
2026-08-10 03:20:00.000000,Medicine Hat Regional Hospital,245,0
2026-08-10 03:20:00.000000,Misericordia Community Hospital,483,0
2026-08-10 03:20:00.000000,Northeast Community Health Centre,398,0
2026-08-10 03:20:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 03:20:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 03:20:00.000000,Peter Lougheed Centre,265,0
2026-08-10 03:20:00.000000,Red Deer Regional Hospital,258,0
2026-08-10 03:20:00.000000,Rockyview General Hospital,348,0
2026-08-10 03:20:00.000000,Royal Alexandra Hospital,234,0
2026-08-10 03:20:00.000000,Sheldon M. Chumir Centre,311,0
2026-08-10 03:20:00.000000,South Calgary Health Centre,,0
2026-08-10 03:20:00.000000,South Health Campus,261,0
2026-08-10 03:20:00.000000,Stollery Children's Hospital,128,0
2026-08-10 03:20:00.000000,Strathcona Community Hospital,287,0
2026-08-10 03:20:00.000000,Sturgeon Community Hospital,210,0
2026-08-10 03:20:00.000000,University of Alberta Hospital,331,0
2026-08-10 03:20:00.000000,WestView Health Centre,533,0
2026-08-10 03:30:00.000000,Airdrie Community Health Centre,123,0
2026-08-10 03:30:00.000000,Alberta Children's Hospital,30,0
2026-08-10 03:30:00.000000,Chinook Regional Hospital,57,0
2026-08-10 03:30:00.000000,Cochrane Community Health Centre,,0
2026-08-10 03:30:00.000000,Devon General Hospital,185,0
2026-08-10 03:30:00.000000,Foothills Medical Centre,365,0
2026-08-10 03:30:00.000000,Fort Sask Community Hospital,255,0
2026-08-10 03:30:00.000000,Grande Prairie Regional Hospital,153,0
2026-08-10 03:30:00.000000,Grey Nuns Community Hospital,292,0
2026-08-10 03:30:00.000000,Innisfail Health Centre,,1
2026-08-10 03:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 03:30:00.000000,Leduc Community Hospital,189,0
2026-08-10 03:30:00.000000,Medicine Hat Regional Hospital,241,0
2026-08-10 03:30:00.000000,Misericordia Community Hospital,483,0
2026-08-10 03:30:00.000000,Northeast Community Health Centre,393,0
2026-08-10 03:30:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 03:30:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 03:30:00.000000,Peter Lougheed Centre,280,0
2026-08-10 03:30:00.000000,Red Deer Regional Hospital,254,0
2026-08-10 03:30:00.000000,Rockyview General Hospital,344,0
2026-08-10 03:30:00.000000,Royal Alexandra Hospital,195,0
2026-08-10 03:30:00.000000,Sheldon M. Chumir Centre,306,0
2026-08-10 03:30:00.000000,South Calgary Health Centre,,0
2026-08-10 03:30:00.000000,South Health Campus,273,0
2026-08-10 03:30:00.000000,Stollery Children's Hospital,160,0
2026-08-10 03:30:00.000000,Strathcona Community Hospital,287,0
2026-08-10 03:30:00.000000,Sturgeon Community Hospital,205,0
2026-08-10 03:30:00.000000,University of Alberta Hospital,331,0
2026-08-10 03:30:00.000000,WestView Health Centre,502,0
2026-08-10 03:40:00.000000,Airdrie Community Health Centre,123,0
2026-08-10 03:40:00.000000,Alberta Children's Hospital,60,0
2026-08-10 03:40:00.000000,Chinook Regional Hospital,57,0
2026-08-10 03:40:00.000000,Cochrane Community Health Centre,,0
2026-08-10 03:40:00.000000,Devon General Hospital,185,0
2026-08-10 03:40:00.000000,Foothills Medical Centre,352,0
2026-08-10 03:40:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 03:40:00.000000,Grande Prairie Regional Hospital,153,0
2026-08-10 03:40:00.000000,Grey Nuns Community Hospital,292,0
2026-08-10 03:40:00.000000,Innisfail Health Centre,,1
2026-08-10 03:40:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 03:40:00.000000,Leduc Community Hospital,189,0
2026-08-10 03:40:00.000000,Medicine Hat Regional Hospital,236,0
2026-08-10 03:40:00.000000,Misericordia Community Hospital,501,0
2026-08-10 03:40:00.000000,Northeast Community Health Centre,387,0
2026-08-10 03:40:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 03:40:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 03:40:00.000000,Peter Lougheed Centre,268,0
2026-08-10 03:40:00.000000,Red Deer Regional Hospital,236,0
2026-08-10 03:40:00.000000,Rockyview General Hospital,338,0
2026-08-10 03:40:00.000000,Royal Alexandra Hospital,182,0
2026-08-10 03:40:00.000000,Sheldon M. Chumir Centre,259,0
2026-08-10 03:40:00.000000,South Calgary Health Centre,,0
2026-08-10 03:40:00.000000,South Health Campus,249,0
2026-08-10 03:40:00.000000,Stollery Children's Hospital,144,0
2026-08-10 03:40:00.000000,Strathcona Community Hospital,287,0
2026-08-10 03:40:00.000000,Sturgeon Community Hospital,171,0
2026-08-10 03:40:00.000000,University of Alberta Hospital,336,0
2026-08-10 03:40:00.000000,WestView Health Centre,502,0
2026-08-10 03:50:00.000000,Airdrie Community Health Centre,123,0
2026-08-10 03:50:00.000000,Alberta Children's Hospital,30,0
2026-08-10 03:50:00.000000,Chinook Regional Hospital,43,0
2026-08-10 03:50:00.000000,Cochrane Community Health Centre,,0
2026-08-10 03:50:00.000000,Devon General Hospital,154,0
2026-08-10 03:50:00.000000,Foothills Medical Centre,352,0
2026-08-10 03:50:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 03:50:00.000000,Grande Prairie Regional Hospital,96,0
2026-08-10 03:50:00.000000,Grey Nuns Community Hospital,304,0
2026-08-10 03:50:00.000000,Innisfail Health Centre,,1
2026-08-10 03:50:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 03:50:00.000000,Leduc Community Hospital,189,0
2026-08-10 03:50:00.000000,Medicine Hat Regional Hospital,233,0
2026-08-10 03:50:00.000000,Misericordia Community Hospital,501,0
2026-08-10 03:50:00.000000,Northeast Community Health Centre,371,0
2026-08-10 03:50:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 03:50:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 03:50:00.000000,Peter Lougheed Centre,256,0
2026-08-10 03:50:00.000000,Red Deer Regional Hospital,233,0
2026-08-10 03:50:00.000000,Rockyview General Hospital,335,0
2026-08-10 03:50:00.000000,Royal Alexandra Hospital,201,0
2026-08-10 03:50:00.000000,Sheldon M. Chumir Centre,244,0
2026-08-10 03:50:00.000000,South Calgary Health Centre,,0
2026-08-10 03:50:00.000000,South Health Campus,236,0
2026-08-10 03:50:00.000000,Stollery Children's Hospital,144,0
2026-08-10 03:50:00.000000,Strathcona Community Hospital,265,0
2026-08-10 03:50:00.000000,Sturgeon Community Hospital,166,0
2026-08-10 03:50:00.000000,University of Alberta Hospital,329,0
2026-08-10 03:50:00.000000,WestView Health Centre,502,0
2026-08-10 04:00:00.000000,Airdrie Community Health Centre,123,0
2026-08-10 04:00:00.000000,Alberta Children's Hospital,30,0
2026-08-10 04:00:00.000000,Chinook Regional Hospital,30,0
2026-08-10 04:00:00.000000,Cochrane Community Health Centre,,0
2026-08-10 04:00:00.000000,Devon General Hospital,123,0
2026-08-10 04:00:00.000000,Foothills Medical Centre,340,0
2026-08-10 04:00:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 04:00:00.000000,Grande Prairie Regional Hospital,96,0
2026-08-10 04:00:00.000000,Grey Nuns Community Hospital,269,0
2026-08-10 04:00:00.000000,Innisfail Health Centre,,1
2026-08-10 04:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 04:00:00.000000,Leduc Community Hospital,126,0
2026-08-10 04:00:00.000000,Medicine Hat Regional Hospital,228,0
2026-08-10 04:00:00.000000,Misericordia Community Hospital,519,0
2026-08-10 04:00:00.000000,Northeast Community Health Centre,397,0
2026-08-10 04:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 04:00:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 04:00:00.000000,Peter Lougheed Centre,245,0
2026-08-10 04:00:00.000000,Red Deer Regional Hospital,201,0
2026-08-10 04:00:00.000000,Rockyview General Hospital,315,0
2026-08-10 04:00:00.000000,Royal Alexandra Hospital,195,0
2026-08-10 04:00:00.000000,Sheldon M. Chumir Centre,229,0
2026-08-10 04:00:00.000000,South Calgary Health Centre,,0
2026-08-10 04:00:00.000000,South Health Campus,236,0
2026-08-10 04:00:00.000000,Stollery Children's Hospital,128,0
2026-08-10 04:00:00.000000,Strathcona Community Hospital,265,0
2026-08-10 04:00:00.000000,Sturgeon Community Hospital,173,0
2026-08-10 04:00:00.000000,University of Alberta Hospital,332,0
2026-08-10 04:00:00.000000,WestView Health Centre,502,0
2026-08-10 04:10:00.000000,Airdrie Community Health Centre,121,0
2026-08-10 04:10:00.000000,Alberta Children's Hospital,45,0
2026-08-10 04:10:00.000000,Chinook Regional Hospital,30,0
2026-08-10 04:10:00.000000,Cochrane Community Health Centre,,0
2026-08-10 04:10:00.000000,Devon General Hospital,123,0
2026-08-10 04:10:00.000000,Foothills Medical Centre,352,0
2026-08-10 04:10:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 04:10:00.000000,Grande Prairie Regional Hospital,96,0
2026-08-10 04:10:00.000000,Grey Nuns Community Hospital,269,0
2026-08-10 04:10:00.000000,Innisfail Health Centre,,1
2026-08-10 04:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 04:10:00.000000,Leduc Community Hospital,105,0
2026-08-10 04:10:00.000000,Medicine Hat Regional Hospital,212,0
2026-08-10 04:10:00.000000,Misericordia Community Hospital,536,0
2026-08-10 04:10:00.000000,Northeast Community Health Centre,404,0
2026-08-10 04:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 04:10:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 04:10:00.000000,Peter Lougheed Centre,242,0
2026-08-10 04:10:00.000000,Red Deer Regional Hospital,199,0
2026-08-10 04:10:00.000000,Rockyview General Hospital,311,0
2026-08-10 04:10:00.000000,Royal Alexandra Hospital,195,0
2026-08-10 04:10:00.000000,Sheldon M. Chumir Centre,225,0
2026-08-10 04:10:00.000000,South Calgary Health Centre,,0
2026-08-10 04:10:00.000000,South Health Campus,224,0
2026-08-10 04:10:00.000000,Stollery Children's Hospital,112,0
2026-08-10 04:10:00.000000,Strathcona Community Hospital,287,0
2026-08-10 04:10:00.000000,Sturgeon Community Hospital,155,0
2026-08-10 04:10:00.000000,University of Alberta Hospital,331,0
2026-08-10 04:10:00.000000,WestView Health Centre,502,0
2026-08-10 04:20:00.000000,Airdrie Community Health Centre,116,0
2026-08-10 04:20:00.000000,Alberta Children's Hospital,30,0
2026-08-10 04:20:00.000000,Chinook Regional Hospital,30,0
2026-08-10 04:20:00.000000,Cochrane Community Health Centre,,0
2026-08-10 04:20:00.000000,Devon General Hospital,92,0
2026-08-10 04:20:00.000000,Foothills Medical Centre,352,0
2026-08-10 04:20:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 04:20:00.000000,Grande Prairie Regional Hospital,76,0
2026-08-10 04:20:00.000000,Grey Nuns Community Hospital,280,0
2026-08-10 04:20:00.000000,Innisfail Health Centre,,1
2026-08-10 04:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 04:20:00.000000,Leduc Community Hospital,105,0
2026-08-10 04:20:00.000000,Medicine Hat Regional Hospital,207,0
2026-08-10 04:20:00.000000,Misericordia Community Hospital,554,0
2026-08-10 04:20:00.000000,Northeast Community Health Centre,386,0
2026-08-10 04:20:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 04:20:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 04:20:00.000000,Peter Lougheed Centre,247,0
2026-08-10 04:20:00.000000,Red Deer Regional Hospital,207,0
2026-08-10 04:20:00.000000,Rockyview General Hospital,306,0
2026-08-10 04:20:00.000000,Royal Alexandra Hospital,208,0
2026-08-10 04:20:00.000000,Sheldon M. Chumir Centre,220,0
2026-08-10 04:20:00.000000,South Calgary Health Centre,,0
2026-08-10 04:20:00.000000,South Health Campus,236,0
2026-08-10 04:20:00.000000,Stollery Children's Hospital,64,0
2026-08-10 04:20:00.000000,Strathcona Community Hospital,265,0
2026-08-10 04:20:00.000000,Sturgeon Community Hospital,93,0
2026-08-10 04:20:00.000000,University of Alberta Hospital,328,0
2026-08-10 04:20:00.000000,WestView Health Centre,219,0
2026-08-10 04:30:00.000000,Airdrie Community Health Centre,125,0
2026-08-10 04:30:00.000000,Alberta Children's Hospital,30,0
2026-08-10 04:30:00.000000,Chinook Regional Hospital,30,0
2026-08-10 04:30:00.000000,Cochrane Community Health Centre,,0
2026-08-10 04:30:00.000000,Devon General Hospital,61,0
2026-08-10 04:30:00.000000,Foothills Medical Centre,365,0
2026-08-10 04:30:00.000000,Fort Sask Community Hospital,218,0
2026-08-10 04:30:00.000000,Grande Prairie Regional Hospital,76,0
2026-08-10 04:30:00.000000,Grey Nuns Community Hospital,269,0
2026-08-10 04:30:00.000000,Innisfail Health Centre,,1
2026-08-10 04:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 04:30:00.000000,Leduc Community Hospital,105,0
2026-08-10 04:30:00.000000,Medicine Hat Regional Hospital,191,0
2026-08-10 04:30:00.000000,Misericordia Community Hospital,519,0
2026-08-10 04:30:00.000000,Northeast Community Health Centre,360,0
2026-08-10 04:30:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 04:30:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 04:30:00.000000,Peter Lougheed Centre,256,0
2026-08-10 04:30:00.000000,Red Deer Regional Hospital,191,0
2026-08-10 04:30:00.000000,Rockyview General Hospital,302,0
2026-08-10 04:30:00.000000,Royal Alexandra Hospital,208,0
2026-08-10 04:30:00.000000,Sheldon M. Chumir Centre,216,0
2026-08-10 04:30:00.000000,South Calgary Health Centre,,0
2026-08-10 04:30:00.000000,South Health Campus,224,0
2026-08-10 04:30:00.000000,Stollery Children's Hospital,64,0
2026-08-10 04:30:00.000000,Strathcona Community Hospital,265,0
2026-08-10 04:30:00.000000,Sturgeon Community Hospital,88,0
2026-08-10 04:30:00.000000,University of Alberta Hospital,327,0
2026-08-10 04:30:00.000000,WestView Health Centre,219,0
2026-08-10 04:40:00.000000,Airdrie Community Health Centre,132,0
2026-08-10 04:40:00.000000,Alberta Children's Hospital,30,0
2026-08-10 04:40:00.000000,Chinook Regional Hospital,30,0
2026-08-10 04:40:00.000000,Cochrane Community Health Centre,,0
2026-08-10 04:40:00.000000,Devon General Hospital,61,0
2026-08-10 04:40:00.000000,Foothills Medical Centre,352,0
2026-08-10 04:40:00.000000,Fort Sask Community Hospital,182,0
2026-08-10 04:40:00.000000,Grande Prairie Regional Hospital,76,0
2026-08-10 04:40:00.000000,Grey Nuns Community Hospital,257,0
2026-08-10 04:40:00.000000,Innisfail Health Centre,,1
2026-08-10 04:40:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 04:40:00.000000,Leduc Community Hospital,105,0
2026-08-10 04:40:00.000000,Medicine Hat Regional Hospital,186,0
2026-08-10 04:40:00.000000,Misericordia Community Hospital,519,0
2026-08-10 04:40:00.000000,Northeast Community Health Centre,331,0
2026-08-10 04:40:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 04:40:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 04:40:00.000000,Peter Lougheed Centre,245,0
2026-08-10 04:40:00.000000,Red Deer Regional Hospital,186,0
2026-08-10 04:40:00.000000,Rockyview General Hospital,287,0
2026-08-10 04:40:00.000000,Royal Alexandra Hospital,227,0
2026-08-10 04:40:00.000000,Sheldon M. Chumir Centre,221,0
2026-08-10 04:40:00.000000,South Calgary Health Centre,,0
2026-08-10 04:40:00.000000,South Health Campus,211,0
2026-08-10 04:40:00.000000,Stollery Children's Hospital,32,0
2026-08-10 04:40:00.000000,Strathcona Community Hospital,243,0
2026-08-10 04:40:00.000000,Sturgeon Community Hospital,95,0
2026-08-10 04:40:00.000000,University of Alberta Hospital,334,0
2026-08-10 04:40:00.000000,WestView Health Centre,219,0
2026-08-10 04:50:00.000000,Airdrie Community Health Centre,104,0
2026-08-10 04:50:00.000000,Alberta Children's Hospital,30,0
2026-08-10 04:50:00.000000,Chinook Regional Hospital,30,0
2026-08-10 04:50:00.000000,Cochrane Community Health Centre,,0
2026-08-10 04:50:00.000000,Devon General Hospital,61,0
2026-08-10 04:50:00.000000,Foothills Medical Centre,340,0
2026-08-10 04:50:00.000000,Fort Sask Community Hospital,182,0
2026-08-10 04:50:00.000000,Grande Prairie Regional Hospital,76,0
2026-08-10 04:50:00.000000,Grey Nuns Community Hospital,245,0
2026-08-10 04:50:00.000000,Innisfail Health Centre,,1
2026-08-10 04:50:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 04:50:00.000000,Leduc Community Hospital,105,0
2026-08-10 04:50:00.000000,Medicine Hat Regional Hospital,182,0
2026-08-10 04:50:00.000000,Misericordia Community Hospital,519,0
2026-08-10 04:50:00.000000,Northeast Community Health Centre,316,0
2026-08-10 04:50:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 04:50:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 04:50:00.000000,Peter Lougheed Centre,235,0
2026-08-10 04:50:00.000000,Red Deer Regional Hospital,182,0
2026-08-10 04:50:00.000000,Rockyview General Hospital,283,0
2026-08-10 04:50:00.000000,Royal Alexandra Hospital,226,0
2026-08-10 04:50:00.000000,Sheldon M. Chumir Centre,228,0
2026-08-10 04:50:00.000000,South Calgary Health Centre,,0
2026-08-10 04:50:00.000000,South Health Campus,174,0
2026-08-10 04:50:00.000000,Stollery Children's Hospital,32,0
2026-08-10 04:50:00.000000,Strathcona Community Hospital,243,0
2026-08-10 04:50:00.000000,Sturgeon Community Hospital,104,0
2026-08-10 04:50:00.000000,University of Alberta Hospital,332,0
2026-08-10 04:50:00.000000,WestView Health Centre,188,0
2026-08-10 05:00:00.000000,Airdrie Community Health Centre,88,0
2026-08-10 05:00:00.000000,Alberta Children's Hospital,30,0
2026-08-10 05:00:00.000000,Chinook Regional Hospital,30,0
2026-08-10 05:00:00.000000,Cochrane Community Health Centre,,0
2026-08-10 05:00:00.000000,Devon General Hospital,61,0
2026-08-10 05:00:00.000000,Foothills Medical Centre,340,0
2026-08-10 05:00:00.000000,Fort Sask Community Hospital,182,0
2026-08-10 05:00:00.000000,Grande Prairie Regional Hospital,76,0
2026-08-10 05:00:00.000000,Grey Nuns Community Hospital,245,0
2026-08-10 05:00:00.000000,Innisfail Health Centre,,1
2026-08-10 05:00:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 05:00:00.000000,Leduc Community Hospital,105,0
2026-08-10 05:00:00.000000,Medicine Hat Regional Hospital,178,0
2026-08-10 05:00:00.000000,Misericordia Community Hospital,536,0
2026-08-10 05:00:00.000000,Northeast Community Health Centre,298,0
2026-08-10 05:00:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 05:00:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 05:00:00.000000,Peter Lougheed Centre,210,0
2026-08-10 05:00:00.000000,Red Deer Regional Hospital,178,0
2026-08-10 05:00:00.000000,Rockyview General Hospital,278,0
2026-08-10 05:00:00.000000,Royal Alexandra Hospital,210,0
2026-08-10 05:00:00.000000,Sheldon M. Chumir Centre,236,0
2026-08-10 05:00:00.000000,South Calgary Health Centre,,0
2026-08-10 05:00:00.000000,South Health Campus,161,0
2026-08-10 05:00:00.000000,Stollery Children's Hospital,48,0
2026-08-10 05:00:00.000000,Strathcona Community Hospital,265,0
2026-08-10 05:00:00.000000,Sturgeon Community Hospital,98,0
2026-08-10 05:00:00.000000,University of Alberta Hospital,324,0
2026-08-10 05:00:00.000000,WestView Health Centre,219,0
2026-08-10 05:10:00.000000,Airdrie Community Health Centre,84,0
2026-08-10 05:10:00.000000,Alberta Children's Hospital,30,0
2026-08-10 05:10:00.000000,Chinook Regional Hospital,30,0
2026-08-10 05:10:00.000000,Cochrane Community Health Centre,,0
2026-08-10 05:10:00.000000,Devon General Hospital,61,0
2026-08-10 05:10:00.000000,Foothills Medical Centre,327,0
2026-08-10 05:10:00.000000,Fort Sask Community Hospital,182,0
2026-08-10 05:10:00.000000,Grande Prairie Regional Hospital,76,0
2026-08-10 05:10:00.000000,Grey Nuns Community Hospital,245,0
2026-08-10 05:10:00.000000,Innisfail Health Centre,,1
2026-08-10 05:10:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 05:10:00.000000,Leduc Community Hospital,105,0
2026-08-10 05:10:00.000000,Medicine Hat Regional Hospital,174,0
2026-08-10 05:10:00.000000,Misericordia Community Hospital,519,0
2026-08-10 05:10:00.000000,Northeast Community Health Centre,294,0
2026-08-10 05:10:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 05:10:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 05:10:00.000000,Peter Lougheed Centre,206,0
2026-08-10 05:10:00.000000,Red Deer Regional Hospital,186,0
2026-08-10 05:10:00.000000,Rockyview General Hospital,269,0
2026-08-10 05:10:00.000000,Royal Alexandra Hospital,188,0
2026-08-10 05:10:00.000000,Sheldon M. Chumir Centre,231,0
2026-08-10 05:10:00.000000,South Calgary Health Centre,,0
2026-08-10 05:10:00.000000,South Health Campus,161,0
2026-08-10 05:10:00.000000,Stollery Children's Hospital,48,0
2026-08-10 05:10:00.000000,Strathcona Community Hospital,243,0
2026-08-10 05:10:00.000000,Sturgeon Community Hospital,95,0
2026-08-10 05:10:00.000000,University of Alberta Hospital,322,0
2026-08-10 05:10:00.000000,WestView Health Centre,219,0
2026-08-10 05:20:00.000000,Airdrie Community Health Centre,79,0
2026-08-10 05:20:00.000000,Alberta Children's Hospital,30,0
2026-08-10 05:20:00.000000,Chinook Regional Hospital,30,0
2026-08-10 05:20:00.000000,Cochrane Community Health Centre,,0
2026-08-10 05:20:00.000000,Devon General Hospital,61,0
2026-08-10 05:20:00.000000,Foothills Medical Centre,315,0
2026-08-10 05:20:00.000000,Fort Sask Community Hospital,145,0
2026-08-10 05:20:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-10 05:20:00.000000,Grey Nuns Community Hospital,233,0
2026-08-10 05:20:00.000000,Innisfail Health Centre,,1
2026-08-10 05:20:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 05:20:00.000000,Leduc Community Hospital,105,0
2026-08-10 05:20:00.000000,Medicine Hat Regional Hospital,157,0
2026-08-10 05:20:00.000000,Misericordia Community Hospital,519,0
2026-08-10 05:20:00.000000,Northeast Community Health Centre,287,0
2026-08-10 05:20:00.000000,Northern Lights Regional Health Centre,30,0
2026-08-10 05:20:00.000000,Okotoks Health and Wellness Centre,,0
2026-08-10 05:20:00.000000,Peter Lougheed Centre,202,0
2026-08-10 05:20:00.000000,Red Deer Regional Hospital,169,0
2026-08-10 05:20:00.000000,Rockyview General Hospital,264,0
2026-08-10 05:20:00.000000,Royal Alexandra Hospital,192,0
2026-08-10 05:20:00.000000,Sheldon M. Chumir Centre,231,0
2026-08-10 05:20:00.000000,South Calgary Health Centre,,0
2026-08-10 05:20:00.000000,South Health Campus,161,0
2026-08-10 05:20:00.000000,Stollery Children's Hospital,48,0
2026-08-10 05:20:00.000000,Strathcona Community Hospital,221,0
2026-08-10 05:20:00.000000,Sturgeon Community Hospital,82,0
2026-08-10 05:20:00.000000,University of Alberta Hospital,303,0
2026-08-10 05:20:00.000000,WestView Health Centre,219,0
2026-08-10 05:30:00.000000,Airdrie Community Health Centre,75,0
2026-08-10 05:30:00.000000,Alberta Children's Hospital,30,0
2026-08-10 05:30:00.000000,Chinook Regional Hospital,30,0
2026-08-10 05:30:00.000000,Cochrane Community Health Centre,,0
2026-08-10 05:30:00.000000,Devon General Hospital,61,0
2026-08-10 05:30:00.000000,Foothills Medical Centre,302,0
2026-08-10 05:30:00.000000,Fort Sask Community Hospital,145,0
2026-08-10 05:30:00.000000,Grande Prairie Regional Hospital,57,0
2026-08-10 05:30:00.000000,Grey Nuns Community Hospital,233,0
2026-08-10 05:30:00.000000,Innisfail Health Centre,,1
2026-08-10 05:30:00.000000,Lacombe Hospital and Care Centre,,1
2026-08-10 05:30:00.000000,Leduc Community Hospital,105,0
2026-08-10 05:30:00.000000,Medicine Hat Regional Hospital,139,0
2026-08-10 05:30:00.000000,Misericordia Community Hospital,519,0
2026-08-10 05:30:00.000000,Northeast Community Health Centre,270,0
2026-08-10 05:30:00.000000,Northern Lights Regional Health Centre,30,0
